product_id,product_name,catergory,original_price,actual_price,discounted_price,price_tier,rating,rating_count,total_ratings,is_discounted,rating_category,user_id,review_id,review_content,review_word_count
B06XGWRKYT,Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black),"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions","$31,998.00 "," $15,999.00 "," $7,999.00 ",Premium,3.8,,0,Yes,Negative,"Sandip Shingrakhia,Abhishek Gagan,dasprathap,Pradeep,DrChirag Rajpara,Atanu Sarkar,Puja Das,Shankar",,,906
B07CWDX49D,"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable, Charging Adapter, Smartphone 6 feet, Dark Grey",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$3,902.44 "," $1,600.00 ", $649.00 ,Midrange,4.3,,0,Yes,Postive,"Gaurab Chakraborty,Pratik Patel,Rahul sharma,SEKAR,Nilesh Madhani,Saurabh Dongre,s s.,Sumit jogade",,,756
B09TY4MSH3,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","$4,805.77 "," $2,499.00 "," $1,289.00 ",Premium,3.3,,0,Yes,Negative,"Harish Thirunahari,Gajanan Hirde,Tomi breeze,vasudha,Sowmya,Arpit Narula,NAVDEEP GUPTA,Vikram singh",,,1304
B07RY2X9MP,"AmazonBasics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord (10-Foot, Dark Grey)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","$3,658.54 "," $1,500.00 ", $609.00 ,Midrange,4.5,,0,Yes,Postive,"saatwik,Mubashir,Arup Datta,Amrut S,Kindle Customer,Rasheed,Amazon Customer,Akash Pradeep",,,566
B0B2C5MJN6,Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$91,650.00 "," $54,990.00 "," $32,990.00 ",Premium,4.1,,0,Yes,Postive,"yash,Amazon Customer,Nagababu,Krunal Patel,Omi Mayekar,Irfan Hussain,Arif,harshit",,,902
B0BBMGLQDW,"Tuarso 8K HDMI 2.1 Cable 48Gbps , 1.5 Meter High-Speed Braided HDMI Cable ( 8K@60HZ?4K@120HZ?2K@240HZ ) HDMI 2.1 Cable Compatible with Monitors , Television , Laptops , Projectors , Game Consoles and more with HDMI Ports Device","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","$6,663.33 "," $1,999.00 ", $599.00 ,Midrange,4.2,,0,Yes,Postive,"Jitu,Shan Raj,Brajmohan Gaur,shiv,shameer,Debasish nayak,9618259608,Lazy Lion Ankur",,,213
B01LONQBDG,AmazonBasics USB Type-C to Micro-B 2.0 Cable - 6 Inches (15.2 Centimeters) - White,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$2,305.13 ", $899.00 , $349.00 ,Midrange,4.1,,0,Yes,Postive,"SOURAV DAS,GISHU,Bikkee Bakchi,David Gomes,prasanth,CK,Akhilesh Singh,Khushi",,,1746
B08XXF5V6G,Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$86,438.98 "," $50,999.00 "," $29,999.00 ",Premium,4.4,,0,Yes,Postive,"Abhijit Mukherjee,Swetha vijay,Soumya,Srinath,Sarvesh Yadav,ashish kumar,ZOIC HEALTHCARE,Amazon Customer",,,410
B09HK9JH4F,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",$798.00 , $399.00 , $199.00 ,Budget,4.2,,0,Yes,Postive,"Princey,Subodh Gupta,Amazon Customer,Ram Sarikh,A R,SUMEDH RANVIR,ankit dalal,Subramanyam",,,546
B09MMD1FDN,7SEVEN® Suitable Sony Tv Remote Original Bravia for Smart Android Television Compatible for Any Model of LCD LED OLED UHD 4K Universal Sony Remote Control,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","$1,398.00 ", $699.00 , $349.00 ,Midrange,3.9,,0,Yes,Negative,"Kalyan Matamarugu,Amazon Customer,Saju,Digbijoy Dutta,Amazon Customer,Amazon Customer,praneeth,Shareef ali",,,682
B09HN7LD5L,"PROLEGEND® PL-T002 Universal TV Stand Table Top for Most 22 to 65 inch LCD Flat Screen TV, VESA up to 800 by 400mm","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts","$10,975.61 "," $4,500.00 "," $1,850.00 ",Premium,4,,0,Yes,Postive,"Geeta,Amazon Customer,Melwin D'mello,Aneesh Kambhampati,Placeholder,Alekhya,Amazon Customer,Naveen Kumar D J",,,583
B0BNDD9TN6,WANBO X1 Pro (Upgraded) | Native 1080P Full HD | Android 9 | Projector for Home | LED Cinema | 350ANSI | 3900 lumens | WiFi Bluetooth | HDMI ARC | Dolby DTS | 4D Keystone Correction (Global Version),"Electronics|HomeTheater,TV&Video|Projectors","$60,208.33 "," $28,900.00 "," $13,990.00 ",Premium,4.5,,0,Yes,Postive,"Chandrabose C,parveen,Sid,*",,,274
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$1,548.28 ", $449.00 , $129.00 ,Budget,3.7,,0,Yes,Negative,"Love,Jaidev singh fojdar,Harikrishna,Bosepandiyan B,Meena,Ankit,Shailesh Singh,Vivek B P",,,493
B01M5967SY,"TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps, 3D, 4K, HD 1080P (10 Ft/ 3 M)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","$2,628.95 ", $999.00 , $379.00 ,Midrange,4.2,,0,Yes,Postive,"Yashpreet Singh,Abiram,Aakaash Ramchandani,Amit katoch,Avijit Basak,Anirban B.,Dass,Gopalakrishnan",,,1180
B016MDK4F4,Technotech High Speed HDMI Cable 5 Meter V1.4 - Supports Full HD 1080p (Color May Vary),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","$1,348.65 ", $499.00 , $185.00 ,Budget,4.2,,0,Yes,Postive,"Bapuni,RAJESH SINGH,venkatesh,Rahim R,Sudheer,Neethu Akhil,Ganesh",,,166
B08G43CCLC,"NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver Dongle for Desktop Laptop, (Support- Windows XP/7/8/10 & MAC OS) NOt Support to DVR and HDTV",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,"$4,540.91 ", $999.00 , $218.00 ,Midrange,4.2,,0,Yes,Postive,"Shivakumar,Bijoy Debnath,Pallav Pathak,Ritesh nishad,DHANPAL H.,Jash shah,pabindersingh,Pritam paul",,,431
B0B61GCHC1,"LS LAPSTER Quality Assured USB 2.0 morpho cable, morpho device cable for Mso 1300 E3/E2/E Biometric Finger Print Scanner morpho USB cable (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$4,995.00 ", $999.00 , $199.00 ,Midrange,4.3,,0,Yes,Postive,"Suvaraj d.,Rai Sahib,Kindle Customer,Vijay kumar sahu,AKSHAY RAJ,Akshay Gupta,Ajit kumar,Santosh",,,432
B07RX14W1Q,"Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord, 1.8 Meter, Dark Grey","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","$1,636.36 ", $900.00 , $499.00 ,Midrange,4.4,,0,Yes,Postive,"Willgo Green,chittibabu,Deepak dhummansure,Amazon Customer,PRAVEEN.R,Industrial Infra Tech,Aadi,Viswa",,,582
B09PLD9TCD,Kodak 126 cm (50 inches) Bezel-Less Design Series 4K Ultra HD Smart Android LED TV 50UHDX7XPROBL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$68,252.38 "," $42,999.00 "," $26,999.00 ",Premium,4.2,,0,Yes,Postive,"Mahesh savale,Sameer Mandal,Sree ram vasanthada,Pulak ray,Abhishek Chauhan,Bsharat Ali,vipin gupta,Bunty s",,,414
B0B8ZKWGKD,"ZORBES® Wall Adapter Holder for Alexa Echo Dot 4th Generation,A Space-Saving Solution with Cord Management for Your Smart Home Speakers -White (Holder Only)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts","$1,237.65 "," $1,052.00 ", $893.00 ,Midrange,4.3,,0,Yes,Postive,"Pranjal,MAHAVIR,Aiyappa Nayaka,Bharat gupta,Satyendra Kumar Gupta,sumit,Priyankasingh,Sreekumar.P.S",,,395
B09NNJ9WYM,Sansui 80cm (32 inches) HD Ready Smart LED TV JSY32SKHD (BLACK) With Bezel-less Design,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$36,345.45 "," $19,990.00 "," $10,990.00 ",Premium,3.7,,0,Yes,Negative,"Ajay Kumar,Chetan prakash,Nitin Wadhwa,BHARAT PARMAR,Mohammed H.,Adesh Kumar,R Sorout,SNRAO",,,1001
B08H5L8V1L,"Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung Galaxy M51,Galaxy M31S, S10e S10 S9 S20 Plus, Note10 9 8,M40 A50 A70, Redmi Note 9, Moto G7, Poco F1 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$3,232.35 "," $1,099.00 ", $379.00 ,Midrange,4.3,,0,Yes,Postive,"Sparrsh Sharrma,Pradeep,Sandeep Sharma,N. S.,Amazon Customer,monika,Kritika G.,Atul kumar",,,846
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$39,998.46 "," $25,999.00 "," $16,999.00 ",Premium,4.2,,0,Yes,Postive,"Manoj maddheshiya,Manoj Kumar Sahoo,Saumil s.,Jean-Louis M.,Mahesh,syed azhar abbas,prabakaran,Sidhu",,,760
B09HCH3JZG,"Bestor ® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector, Laptop, Television, Personal Computer, Xbox, Ps4, Ps5, Ps4 Pro (1 M, Grey)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","$5,132.43 "," $1,899.00 ", $699.00 ,Midrange,4.4,,0,Yes,Postive,"Aakaash Ramchandani,ashok g.,Keyur suthar,Harshal Balasaheb Bhise,Anand Srivastava,Deepak S,customer,mahantesh",,,1465
B097JVLW3L,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),"Electronics|HomeTheater,TV&Video|Accessories|3DGlasses","$4,545.45 "," $3,500.00 "," $2,699.00 ",Premium,3.5,,0,Yes,Negative,"Wasim Mulla,PrItHvI KrIsH,Chandra Shekar N S,Devi sree Prasad,mrudula,vijay k.,Sanjeeta,Anu",,,1145
B09SB6SJB4,"Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam, Suitable For All Supported Mobile Phones (1 Meter, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$2,722.73 ", $599.00 , $129.00 ,Midrange,4.1,,0,Yes,Postive,"jegadheesan,Ajay Kumar Balusu,Jyothis,Harkaran Singh,Rohit Verma,rohit bibwe,9436168244,Amazon Customer",,,710
B08NW8GHCJ,"Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable Compatible with Samsung Galaxy Note 20/Ultra, S20 S22 S21 S20 FE A73 A53 A33 (2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$2,561.54 ", $999.00 , $389.00 ,Midrange,4.3,,0,Yes,Postive,"Uzair Drabu,Ravindra Sistu,Pranav Dhumal,Amresh singh,Palash Gandhi,Verified Customer,Anudeepika Ankam,karan",,,526
B09YHLPQYT,Shopoflux Silicone Remote Cover for Mi Smart TV and Mi TV Stick/MI Box S / 3S / MI 4X / 4A Smart LED TV (Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","$1,463.41 ", $600.00 , $246.00 ,Midrange,4.2,,0,Yes,Postive,"Hemal Jani,NITIN BHATTI,madhu,Arnab Kar,Daniel Charles,Ajit parida,Annaveni Jyothi,Mohit Gouda",,,845
B08G1RW2Q3,"EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast Charging Cable | Charger Sync Cable | High Speed Transfer Android Smartphones V8 Cable (2.4 Amp, 3m,) (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$2,159.46 ", $799.00 , $299.00 ,Midrange,4,,0,Yes,Postive,"Baiju.MS,Preetirawat,Ajit,Ramakant Bairagi,Amazon Customer,Wilson Joseph Nadar,Amazon Customer,channappa Balehosur",,,635
B08YXJJW8H,"LUNAGARIYA®, Protective Case Compatible with JIO Settop Box Remote Control,PU Leather Cover Holder (Before Placing Order,Please Compare The Dimensions of The Product with Your Remote)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",$643.55 , $399.00 , $247.00 ,Budget,3.9,,0,Yes,Negative,"BRG Goud,Vignesh,Venkureddy remala,Sacchidanand Pant,Sivani,JOHNSON KACHHAP,Misha,Sandy",,,709
B09P8M18QM,7SEVEN® Compatible with Fire Tv Stick Remote with Voice Command Feature Suitable for Second Generation Amazon Fire Tv Stick Remote Only - Pairing Must,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","$6,519.57 "," $2,999.00 "," $1,369.00 ",Premium,3.3,,0,Yes,Negative,"Manikantan V,Murali Subramanian,Amazon Customer,MANJUNATHAN A,PRABUDDHA BHATTACHARYA,highly critical,Amazon Customer,Fabs",,,485
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","$1,247.50 ", $499.00 , $199.00 ,Budget,3.8,,0,Yes,Negative,"MATHEW JOSE,Ks,KARTHIK,Kr Vijay Vir Singh,Ajay kumar maurya,Gaurav Thakur,SBV,Kapil",,,417
B07VJ9ZTXS,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","$1,198.00 ", $599.00 , $299.00 ,Midrange,4,,0,Yes,Postive,"Naveen..navee,Tenzing Nawang,Anu,Harie,dena,Anant Rao Kandikuppa,Ajinkya Hingne,Santosh Kumar Gupta",,,1512
B084872DQY,Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$14,999.00 "," $14,999.00 "," $14,999.00 ",Premium,4.3,,0,No,Postive,"MUNIYANDI. D,Rathod Ganesh.,Pankaj,Arulkumar M,S Anil Babu,srinivassan,Recardo,Suresh waghmare",,,5144
B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$1,625.58 ", $699.00 , $299.00 ,Midrange,3.9,,0,Yes,Negative,"Partha S.,Arvind,Blueraytech,Syed Umar farooq,pritam,Hriday Gohel,Gulab Yadav,Nitin Jena",,,591
B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$108,312.50 "," $51,990.00 "," $24,990.00 ",Premium,4.2,,0,Yes,Postive,"ESAMPALLI ANUDEEP,Pooja Purohit,GAURAV SINGH,Rajiv Abhyankar,THIRU,Akshay rajendra kothawade,KB raju,Venudevishetti",,,286
B0BQRJ3C47,"REDTECH USB-C to Lightning Cable 3.3FT, [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13 pro/Max/12/11/X/XS/XR/8, Supports Power Delivery - White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$3,996.00 ", $999.00 , $249.00 ,Midrange,5,,0,Yes,Postive,Abdul Gafur,,,86
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$78,650.56 "," $69,999.00 "," $61,999.00 ",Premium,4.1,,0,Yes,Postive,"Rashmi,Raghvendra,Hari Prasad P,Vishnu singh,Tarun Kumar Sharma,Dharmendra,K j suresh,Mahore.lakhan",,,3228
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$102,040.82 "," $50,000.00 "," $24,499.00 ",Premium,3.9,,0,Yes,Negative,"Shankar Raman,Johnnie Sinclair",,,2596
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$36,109.26 "," $19,499.00 "," $10,499.00 ",Premium,4.2,,0,Yes,Postive,"Mahesh savale,Sameer Mandal,Sree ram vasanthada,Pulak ray,Abhishek Chauhan,Bsharat Ali,vipin gupta,Bunty s",,,414
B08V9C4B1J,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$2,854.29 ", $999.00 , $349.00 ,Midrange,4.3,,0,Yes,Postive,"Uzair Drabu,Ravindra Sistu,Pranav Dhumal,Amresh singh,Palash Gandhi,Verified Customer,Anudeepika Ankam,karan",,,526
B08PKBMJKS,Airtel DigitalTV HD Setup Box Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","$1,279.49 ", $499.00 , $197.00 ,Budget,3.8,,0,Yes,Negative,"Sony Soniyal,Anshul Gupta,Ajit paragond,s.neelakandan,Amazon Customer,Sourish Saha,Amareswara rao,Sandeep chauhan",,,852
B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers","$4,805.77 "," $2,499.00 "," $1,299.00 ",Premium,4.3,,0,Yes,Postive,"Amazon Customer,Chhaya Singh,Ankit bisen,Amazon Customer,Rajesh Raj,Krishna upadhyay,Ajay p.,lusang k",,,303
B086JTMRYL,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$2,373.75 "," $1,899.00 "," $1,519.00 ",Midrange,4.4,,0,Yes,Postive,"Mohammed Auquib Hussain A,Yashwantrao chavan,jesna j.,Saurabh jaybhaye,Yash Patodi,Maaz Shaikh,Amazon Customer,Suraj S.",,,352
B09RWQ7YR6,MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$104,476.12 "," $69,999.00 "," $46,999.00 ",Premium,4.3,,0,Yes,Postive,"Amazon Customer,Rampratap singh,Arjun vaidya,Apurav,MAHESH KANCHARANA,Val Coutinho,Pravin Bhati,Nalla srinivas Reddy",,,1155
B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$2,159.46 ", $799.00 , $299.00 ,Midrange,4.3,,0,Yes,Postive,"Manoj S.,Placeholder,Vanchinathan G,Vicky dhruw,Gandham gopi,harmeet,LAKSHMIREDDY P,Ajinkya Pathak",,,192
B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,"$222,211.11 "," $19,999.00 "," $1,799.00 ",Premium,4.2,,0,Yes,Postive,"venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya",,,2961
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics|WearableTechnology|SmartWatches,"$49,995.00 "," $9,999.00 "," $1,998.00 ",Premium,4.3,,0,Yes,Postive,"yogita ratre,Arun k.,Amol Basutkar,janarthanan,Naman,keshav Chelmeti,Hritik jain,Jatin Shah",,,4328
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics|WearableTechnology|SmartWatches,"$31,960.00 "," $7,990.00 "," $1,999.00 ",Premium,3.8,,0,Yes,Negative,"AV,Mathan kumar,Amol Manjrekar,Suraj_nirmalkar,ASIF ANSARI,Jugalkishor yadav,Chinmayee Ninawe,Samba Shiva",,,2781
B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"$2,364.52 "," $2,199.00 "," $2,049.00 ",Premium,4.3,,0,Yes,Postive,"Mahesh Paryani,Tejas Panchal,SUBHASH,Kushagra Saxena,Masthan,Dipak Sutrdhar,Nitin,pushkraj_4_ever",,,1611
B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"$12,498.61 "," $8,999.00 "," $6,499.00 ",Premium,4,,0,Yes,Postive,"Vaishnavi,Rahul meja,Talo Mosuom,Subodh kumar,Sayan Bhowmick,Mayank Singh Solanki,Nagendran,Kiran Garud",,,1160
B0B3CPQ5PF,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"$28,999.00 "," $28,999.00 "," $28,999.00 ",Premium,4.3,,0,No,Postive,"ASR,Amazon user,Rama Rao,Vinay,ANIKET,NAGA SHANKAR.K,pawan k.,Ravi",,,5819
B0B3CQBRB4,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"$28,999.00 "," $28,999.00 "," $28,999.00 ",Premium,4.3,,0,No,Postive,"ASR,Amazon user,Rama Rao,Vinay,ANIKET,NAGA SHANKAR.K,pawan k.,Ravi",,,5819
B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"$12,498.61 "," $8,999.00 "," $6,499.00 ",Premium,4,,0,Yes,Postive,"Vaishnavi,Rahul meja,Talo Mosuom,Subodh kumar,Sayan Bhowmick,Mayank Singh Solanki,Nagendran,Kiran Garud",,,1160
B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"$12,498.61 "," $8,999.00 "," $6,499.00 ",Premium,4,,0,Yes,Postive,"Vaishnavi,Rahul meja,Talo Mosuom,Subodh kumar,Sayan Bhowmick,Mayank Singh Solanki,Nagendran,Kiran Garud",,,1160
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,"$1,754.39 "," $1,000.00 ", $569.00 ,Midrange,4.4,,0,Yes,Postive,"Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak",,,335
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display, 550 NITS, 150+ Cloud Watch Face, SPo2, Heart Rate Tracking, 100 Sports Mode with Auto Detection, Longer Battery (Jet Black)",Electronics|WearableTechnology|SmartWatches,"$13,155.26 "," $4,999.00 "," $1,898.00 ",Premium,4.1,,0,Yes,Postive,"Sumit Nath,Aneesh Mohan,Yogesh Badekar,Manisha,Nishtha Goel,Sanjay,RAJINDER SINGH,Priyanka Chowdhury",,,1578
B09V2Q4QVQ,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Charcoal",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"$1,974.07 "," $1,599.00 "," $1,299.00 ",Midrange,4,,0,Yes,Postive,"virender malhotra,Vikas kabra,Das,Naveen,Amazon Customer,Adv. Manish kotwani,Vinod Jadhao,Priti tijare",,,1018
